P (bars),Gas_wt,wH2O,wH2,wO2,wCO2,wCO,wCH4,wSO2,wH2S,wS2,wN2,,,
5639.82,6.62E-09,0.0303899,2.88E-05,3.74E-12,0.944253,0.0239399,1.47E-08,0.00101019,0.000325771,5.25E-05,0,,,
5639.32,6.62E-09,0.0303939,2.88E-05,3.74E-12,0.944249,0.0239401,1.47E-08,0.00101026,0.000325835,5.25E-05,0,,,
5638.82,6.62E-09,0.0303979,2.88E-05,3.74E-12,0.944244,0.0239402,1.47E-08,0.00101033,0.000325899,5.25E-05,0,,,
5638.32,6.62E-09,0.0304019,2.88E-05,3.74E-12,0.94424,0.0239403,1.47E-08,0.0010104,0.000325963,5.26E-05,0,,,
5637.82,6.62E-09,0.0304059,2.88E-05,3.74E-12,0.944236,0.0239404,1.47E-08,0.00101047,0.000326027,5.26E-05,0,,,
5637.32,6.62E-09,0.0304099,2.88E-05,3.74E-12,0.944231,0.0239406,1.47E-08,0.00101054,0.000326091,5.26E-05,0,,,
5636.82,6.62E-09,0.030414,2.88E-05,3.74E-12,0.944227,0.0239407,1.47E-08,0.0010106,0.000326155,5.26E-05,0,,,
5636.32,6.62E-09,0.030418,2.88E-05,3.74E-12,0.944223,0.0239408,1.47E-08,0.00101067,0.000326219,5.26E-05,0,,,
5635.82,6.62E-09,0.030422,2.89E-05,3.74E-12,0.944219,0.0239409,1.48E-08,0.00101074,0.000326284,5.26E-05,0,,,
5635.32,6.62E-09,0.030426,2.89E-05,3.74E-12,0.944214,0.0239411,1.48E-08,0.00101081,0.000326348,5.26E-05,0,,,
5634.82,6.62E-09,0.03043,2.89E-05,3.74E-12,0.94421,0.0239412,1.48E-08,0.00101088,0.000326412,5.26E-05,0,,,
5634.32,6.62E-09,0.030434,2.89E-05,3.74E-12,0.944206,0.0239413,1.48E-08,0.00101095,0.000326476,5.26E-05,0,,,
5633.82,6.62E-09,0.030438,2.89E-05,3.74E-12,0.944202,0.0239415,1.48E-08,0.00101102,0.00032654,5.26E-05,0,,,
5633.32,6.62E-09,0.030442,2.89E-05,3.74E-12,0.944197,0.0239416,1.48E-08,0.00101108,0.000326605,5.26E-05,0,,,
5632.82,6.62E-09,0.030446,2.89E-05,3.74E-12,0.944193,0.0239417,1.48E-08,0.00101115,0.000326669,5.26E-05,0,,,
5632.32,6.62E-09,0.03045,2.89E-05,3.74E-12,0.944189,0.0239418,1.48E-08,0.00101122,0.000326733,5.26E-05,0,,,
5631.82,6.62E-09,0.030454,2.89E-05,3.74E-12,0.944184,0.023942,1.48E-08,0.00101129,0.000326798,5.26E-05,0,,,
5631.32,6.62E-09,0.0304581,2.89E-05,3.74E-12,0.94418,0.0239421,1.48E-08,0.00101136,0.000326862,5.26E-05,0,,,
5630.82,6.62E-09,0.0304621,2.89E-05,3.74E-12,0.944176,0.0239422,1.48E-08,0.00101143,0.000326926,5.26E-05,0,,,
5630.32,6.62E-09,0.0304661,2.89E-05,3.74E-12,0.944172,0.0239423,1.48E-08,0.0010115,0.000326991,5.26E-05,0,,,
5629.82,6.62E-09,0.0304701,2.89E-05,3.74E-12,0.944167,0.0239425,1.48E-08,0.00101156,0.000327055,5.26E-05,0,,,
5629.32,6.62E-09,0.0304741,2.89E-05,3.74E-12,0.944163,0.0239426,1.48E-08,0.00101163,0.000327119,5.26E-05,0,,,
5628.82,6.62E-09,0.0304781,2.89E-05,3.74E-12,0.944159,0.0239427,1.48E-08,0.0010117,0.000327184,5.26E-05,0,,,
5628.32,6.62E-09,0.0304822,2.89E-05,3.74E-12,0.944154,0.0239428,1.48E-08,0.00101177,0.000327248,5.26E-05,0,,,
5627.82,6.62E-09,0.0304862,2.89E-05,3.74E-12,0.94415,0.023943,1.48E-08,0.00101184,0.000327313,5.26E-05,0,,,
5627.32,6.62E-09,0.0304902,2.89E-05,3.74E-12,0.944146,0.0239431,1.48E-08,0.00101191,0.000327377,5.26E-05,0,,,
5626.82,6.62E-09,0.0304942,2.90E-05,3.74E-12,0.944142,0.0239432,1.48E-08,0.00101198,0.000327441,5.26E-05,0,,,
5626.32,6.62E-09,0.0304982,2.90E-05,3.74E-12,0.944137,0.0239433,1.48E-08,0.00101204,0.000327506,5.26E-05,0,,,
5625.82,6.62E-09,0.0305023,2.90E-05,3.74E-12,0.944133,0.0239435,1.48E-08,0.00101211,0.00032757,5.26E-05,0,,,
5625.32,6.62E-09,0.0305063,2.90E-05,3.74E-12,0.944129,0.0239436,1.48E-08,0.00101218,0.000327635,5.26E-05,0,,,
5624.82,6.62E-09,0.0305103,2.90E-05,3.74E-12,0.944124,0.0239437,1.48E-08,0.00101225,0.000327699,5.26E-05,0,,,
5624.32,6.62E-09,0.0305143,2.90E-05,3.74E-12,0.94412,0.0239438,1.48E-08,0.00101232,0.000327764,5.26E-05,0,,,
5623.82,6.62E-09,0.0305183,2.90E-05,3.74E-12,0.944116,0.023944,1.48E-08,0.00101239,0.000327829,5.26E-05,0,,,
5623.32,6.62E-09,0.0305224,2.90E-05,3.75E-12,0.944112,0.0239441,1.48E-08,0.00101246,0.000327893,5.26E-05,0,,,
5622.82,6.62E-09,0.0305264,2.90E-05,3.75E-12,0.944107,0.0239442,1.48E-08,0.00101253,0.000327958,5.26E-05,0,,,
5622.32,6.62E-09,0.0305304,2.90E-05,3.75E-12,0.944103,0.0239443,1.48E-08,0.00101259,0.000328022,5.26E-05,0,,,
5621.82,6.62E-09,0.0305344,2.90E-05,3.75E-12,0.944099,0.0239445,1.48E-08,0.00101266,0.000328087,5.26E-05,0,,,
5621.32,6.62E-09,0.0305385,2.90E-05,3.75E-12,0.944094,0.0239446,1.48E-08,0.00101273,0.000328152,5.26E-05,0,,,
5620.82,6.62E-09,0.0305425,2.90E-05,3.75E-12,0.94409,0.0239447,1.48E-08,0.0010128,0.000328216,5.26E-05,0,,,
5620.32,6.62E-09,0.0305465,2.90E-05,3.75E-12,0.944086,0.0239448,1.48E-08,0.00101287,0.000328281,5.26E-05,0,,,
5619.82,6.62E-09,0.0305506,2.90E-05,3.75E-12,0.944082,0.023945,1.48E-08,0.00101294,0.000328346,5.26E-05,0,,,
5619.32,6.62E-09,0.0305546,2.90E-05,3.75E-12,0.944077,0.0239451,1.48E-08,0.00101301,0.00032841,5.26E-05,0,,,
5618.82,6.62E-09,0.0305586,2.90E-05,3.75E-12,0.944073,0.0239452,1.48E-08,0.00101308,0.000328475,5.27E-05,0,,,
5618.32,6.62E-09,0.0305627,2.90E-05,3.75E-12,0.944069,0.0239453,1.48E-08,0.00101314,0.00032854,5.27E-05,0,,,
5617.82,6.62E-09,0.0305667,2.91E-05,3.75E-12,0.944064,0.0239455,1.48E-08,0.00101321,0.000328604,5.27E-05,0,,,
5617.32,6.62E-09,0.0305707,2.91E-05,3.75E-12,0.94406,0.0239456,1.48E-08,0.00101328,0.000328669,5.27E-05,0,,,
5616.82,6.62E-09,0.0305748,2.91E-05,3.75E-12,0.944056,0.0239457,1.48E-08,0.00101335,0.000328734,5.27E-05,0,,,
5616.32,6.62E-09,0.0305788,2.91E-05,3.75E-12,0.944051,0.0239458,1.48E-08,0.00101342,0.000328799,5.27E-05,0,,,
5615.82,6.62E-09,0.0305828,2.91E-05,3.75E-12,0.944047,0.023946,1.48E-08,0.00101349,0.000328864,5.27E-05,0,,,
5615.32,6.62E-09,0.0305869,2.91E-05,3.75E-12,0.944043,0.0239461,1.48E-08,0.00101356,0.000328928,5.27E-05,0,,,
5614.82,6.62E-09,0.0305909,2.91E-05,3.75E-12,0.944038,0.0239462,1.48E-08,0.00101363,0.000328993,5.27E-05,0,,,
5614.32,6.62E-09,0.030595,2.91E-05,3.75E-12,0.944034,0.0239463,1.48E-08,0.0010137,0.000329058,5.27E-05,0,,,
5613.82,6.62E-09,0.030599,2.91E-05,3.75E-12,0.94403,0.0239465,1.48E-08,0.00101376,0.000329123,5.27E-05,0,,,
5613.32,6.62E-09,0.030603,2.91E-05,3.75E-12,0.944026,0.0239466,1.48E-08,0.00101383,0.000329188,5.27E-05,0,,,
5612.82,6.62E-09,0.0306071,2.91E-05,3.75E-12,0.944021,0.0239467,1.49E-08,0.0010139,0.000329253,5.27E-05,0,,,
5612.32,6.62E-09,0.0306111,2.91E-05,3.75E-12,0.944017,0.0239468,1.49E-08,0.00101397,0.000329318,5.27E-05,0,,,
5611.82,6.62E-09,0.0306152,2.91E-05,3.75E-12,0.944013,0.023947,1.49E-08,0.00101404,0.000329383,5.27E-05,0,,,
5611.32,6.62E-09,0.0306192,2.91E-05,3.75E-12,0.944008,0.0239471,1.49E-08,0.00101411,0.000329448,5.27E-05,0,,,
5610.82,6.62E-09,0.0306232,2.91E-05,3.75E-12,0.944004,0.0239472,1.49E-08,0.00101418,0.000329513,5.27E-05,0,,,
5610.32,6.62E-09,0.0306273,2.91E-05,3.75E-12,0.944,0.0239473,1.49E-08,0.00101425,0.000329578,5.27E-05,0,,,
5609.82,6.62E-09,0.0306313,2.91E-05,3.75E-12,0.943995,0.0239475,1.49E-08,0.00101432,0.000329643,5.27E-05,0,,,
5609.32,6.62E-09,0.0306354,2.91E-05,3.75E-12,0.943991,0.0239476,1.49E-08,0.00101439,0.000329708,5.27E-05,0,,,
5608.82,6.62E-09,0.0306394,2.91E-05,3.75E-12,0.943987,0.0239477,1.49E-08,0.00101445,0.000329773,5.27E-05,0,,,
5608.32,6.62E-09,0.0306435,2.92E-05,3.75E-12,0.943982,0.0239478,1.49E-08,0.00101452,0.000329838,5.27E-05,0,,,
5607.82,6.62E-09,0.0306475,2.92E-05,3.75E-12,0.943978,0.0239479,1.49E-08,0.00101459,0.000329903,5.27E-05,0,,,
5607.32,6.62E-09,0.0306516,2.92E-05,3.76E-12,0.943974,0.0239481,1.49E-08,0.00101466,0.000329968,5.27E-05,0,,,
5606.82,6.62E-09,0.0306556,2.92E-05,3.76E-12,0.94397,0.0239482,1.49E-08,0.00101473,0.000330033,5.27E-05,0,,,
5606.32,6.61E-09,0.0306597,2.92E-05,3.76E-12,0.943965,0.0239483,1.49E-08,0.0010148,0.000330098,5.27E-05,0,,,
5605.82,6.61E-09,0.0306637,2.92E-05,3.76E-12,0.943961,0.0239484,1.49E-08,0.00101487,0.000330163,5.27E-05,0,,,
5605.32,6.61E-09,0.0306678,2.92E-05,3.76E-12,0.943957,0.0239486,1.49E-08,0.00101494,0.000330228,5.27E-05,0,,,
5604.82,6.61E-09,0.0306718,2.92E-05,3.76E-12,0.943952,0.0239487,1.49E-08,0.00101501,0.000330293,5.27E-05,0,,,
5604.32,6.61E-09,0.0306759,2.92E-05,3.76E-12,0.943948,0.0239488,1.49E-08,0.00101508,0.000330359,5.27E-05,0,,,
5603.82,6.61E-09,0.0306799,2.92E-05,3.76E-12,0.943944,0.0239489,1.49E-08,0.00101515,0.000330424,5.27E-05,0,,,
5603.32,6.61E-09,0.030684,2.92E-05,3.76E-12,0.943939,0.0239491,1.49E-08,0.00101522,0.000330489,5.27E-05,0,,,
5602.82,6.61E-09,0.0306881,2.92E-05,3.76E-12,0.943935,0.0239492,1.49E-08,0.00101528,0.000330554,5.27E-05,0,,,
5602.32,6.61E-09,0.0306921,2.92E-05,3.76E-12,0.943931,0.0239493,1.49E-08,0.00101535,0.000330619,5.27E-05,0,,,
5601.82,6.61E-09,0.0306962,2.92E-05,3.76E-12,0.943926,0.0239494,1.49E-08,0.00101542,0.000330685,5.27E-05,0,,,
5601.32,6.61E-09,0.0307002,2.92E-05,3.76E-12,0.943922,0.0239496,1.49E-08,0.00101549,0.00033075,5.27E-05,0,,,
5600.82,6.61E-09,0.0307043,2.92E-05,3.76E-12,0.943918,0.0239497,1.49E-08,0.00101556,0.000330815,5.27E-05,0,,,
5600.32,6.61E-09,0.0307084,2.92E-05,3.76E-12,0.943913,0.0239498,1.49E-08,0.00101563,0.000330881,5.27E-05,0,,,
5599.82,6.61E-09,0.0307124,2.92E-05,3.76E-12,0.943909,0.0239499,1.49E-08,0.0010157,0.000330946,5.28E-05,0,,,
5599.32,6.61E-09,0.0307165,2.93E-05,3.76E-12,0.943905,0.0239501,1.49E-08,0.00101577,0.000331011,5.28E-05,0,,,
5598.82,6.61E-09,0.0307205,2.93E-05,3.76E-12,0.9439,0.0239502,1.49E-08,0.00101584,0.000331077,5.28E-05,0,,,
5598.32,6.61E-09,0.0307246,2.93E-05,3.76E-12,0.943896,0.0239503,1.49E-08,0.00101591,0.000331142,5.28E-05,0,,,
5597.82,6.61E-09,0.0307287,2.93E-05,3.76E-12,0.943892,0.0239504,1.49E-08,0.00101598,0.000331207,5.28E-05,0,,,
5597.32,6.61E-09,0.0307327,2.93E-05,3.76E-12,0.943887,0.0239506,1.49E-08,0.00101605,0.000331273,5.28E-05,0,,,
5596.82,6.61E-09,0.0307368,2.93E-05,3.76E-12,0.943883,0.0239507,1.49E-08,0.00101612,0.000331338,5.28E-05,0,,,
5596.32,6.61E-09,0.0307409,2.93E-05,3.76E-12,0.943879,0.0239508,1.49E-08,0.00101619,0.000331404,5.28E-05,0,,,
5595.82,6.61E-09,0.0307449,2.93E-05,3.76E-12,0.943874,0.0239509,1.49E-08,0.00101626,0.000331469,5.28E-05,0,,,
5595.32,6.61E-09,0.030749,2.93E-05,3.76E-12,0.94387,0.0239511,1.49E-08,0.00101633,0.000331535,5.28E-05,0,,,
5594.82,6.61E-09,0.0307531,2.93E-05,3.76E-12,0.943866,0.0239512,1.49E-08,0.00101639,0.0003316,5.28E-05,0,,,
5594.32,6.61E-09,0.0307571,2.93E-05,3.76E-12,0.943861,0.0239513,1.49E-08,0.00101646,0.000331665,5.28E-05,0,,,
5593.82,6.61E-09,0.0307612,2.93E-05,3.76E-12,0.943857,0.0239514,1.49E-08,0.00101653,0.000331731,5.28E-05,0,,,
5593.32,6.61E-09,0.0307653,2.93E-05,3.76E-12,0.943853,0.0239516,1.49E-08,0.0010166,0.000331797,5.28E-05,0,,,
5592.82,6.61E-09,0.0307693,2.93E-05,3.76E-12,0.943848,0.0239517,1.49E-08,0.00101667,0.000331862,5.28E-05,0,,,
5592.32,6.61E-09,0.0307734,2.93E-05,3.76E-12,0.943844,0.0239518,1.49E-08,0.00101674,0.000331928,5.28E-05,0,,,
5591.82,6.61E-09,0.0307775,2.93E-05,3.76E-12,0.94384,0.0239519,1.49E-08,0.00101681,0.000331993,5.28E-05,0,,,
5591.32,6.61E-09,0.0307816,2.93E-05,3.76E-12,0.943835,0.0239521,1.49E-08,0.00101688,0.000332059,5.28E-05,0,,,
5590.82,6.61E-09,0.0307856,2.93E-05,3.77E-12,0.943831,0.0239522,1.49E-08,0.00101695,0.000332124,5.28E-05,0,,,
5590.32,6.61E-09,0.0307897,2.94E-05,3.77E-12,0.943827,0.0239523,1.49E-08,0.00101702,0.00033219,5.28E-05,0,,,
5589.82,6.61E-09,0.0307938,2.94E-05,3.77E-12,0.943822,0.0239524,1.50E-08,0.00101709,0.000332256,5.28E-05,0,,,
5589.32,6.61E-09,0.0307979,2.94E-05,3.77E-12,0.943818,0.0239526,1.50E-08,0.00101716,0.000332321,5.28E-05,0,,,
5588.82,6.61E-09,0.030802,2.94E-05,3.77E-12,0.943814,0.0239527,1.50E-08,0.00101723,0.000332387,5.28E-05,0,,,
5588.32,6.61E-09,0.030806,2.94E-05,3.77E-12,0.943809,0.0239528,1.50E-08,0.0010173,0.000332453,5.28E-05,0,,,
5587.82,6.61E-09,0.0308101,2.94E-05,3.77E-12,0.943805,0.0239529,1.50E-08,0.00101737,0.000332518,5.28E-05,0,,,
5587.32,6.61E-09,0.0308142,2.94E-05,3.77E-12,0.943801,0.023953,1.50E-08,0.00101744,0.000332584,5.28E-05,0,,,
5586.82,6.61E-09,0.0308183,2.94E-05,3.77E-12,0.943796,0.0239532,1.50E-08,0.00101751,0.00033265,5.28E-05,0,,,
5586.32,6.61E-09,0.0308224,2.94E-05,3.77E-12,0.943792,0.0239533,1.50E-08,0.00101758,0.000332716,5.28E-05,0,,,
5585.82,6.61E-09,0.0308264,2.94E-05,3.77E-12,0.943787,0.0239534,1.50E-08,0.00101765,0.000332781,5.28E-05,0,,,
5585.32,6.61E-09,0.0308305,2.94E-05,3.77E-12,0.943783,0.0239535,1.50E-08,0.00101772,0.000332847,5.28E-05,0,,,
5584.82,6.61E-09,0.0308346,2.94E-05,3.77E-12,0.943779,0.0239537,1.50E-08,0.00101779,0.000332913,5.28E-05,0,,,
5584.32,6.61E-09,0.0308387,2.94E-05,3.77E-12,0.943774,0.0239538,1.50E-08,0.00101786,0.000332979,5.28E-05,0,,,
5583.82,6.61E-09,0.0308428,2.94E-05,3.77E-12,0.94377,0.0239539,1.50E-08,0.00101793,0.000333045,5.28E-05,0,,,
5583.32,6.61E-09,0.0308469,2.94E-05,3.77E-12,0.943766,0.023954,1.50E-08,0.00101799,0.000333111,5.28E-05,0,,,
5582.82,6.61E-09,0.0308509,2.94E-05,3.77E-12,0.943761,0.0239542,1.50E-08,0.00101806,0.000333176,5.28E-05,0,,,
5582.32,6.61E-09,0.030855,2.94E-05,3.77E-12,0.943757,0.0239543,1.50E-08,0.00101813,0.000333242,5.28E-05,0,,,
5581.82,6.61E-09,0.0308591,2.94E-05,3.77E-12,0.943753,0.0239544,1.50E-08,0.0010182,0.000333308,5.28E-05,0,,,
5581.32,6.61E-09,0.0308632,2.95E-05,3.77E-12,0.943748,0.0239545,1.50E-08,0.00101827,0.000333374,5.28E-05,0,,,
5580.82,6.61E-09,0.0308673,2.95E-05,3.77E-12,0.943744,0.0239547,1.50E-08,0.00101834,0.00033344,5.29E-05,0,,,
5580.32,6.61E-09,0.0308714,2.95E-05,3.77E-12,0.94374,0.0239548,1.50E-08,0.00101841,0.000333506,5.29E-05,0,,,
5579.82,6.61E-09,0.0308755,2.95E-05,3.77E-12,0.943735,0.0239549,1.50E-08,0.00101848,0.000333572,5.29E-05,0,,,
5579.32,6.61E-09,0.0308796,2.95E-05,3.77E-12,0.943731,0.023955,1.50E-08,0.00101855,0.000333638,5.29E-05,0,,,
5578.82,6.61E-09,0.0308837,2.95E-05,3.77E-12,0.943726,0.0239552,1.50E-08,0.00101862,0.000333704,5.29E-05,0,,,
5578.32,6.61E-09,0.0308878,2.95E-05,3.77E-12,0.943722,0.0239553,1.50E-08,0.00101869,0.00033377,5.29E-05,0,,,
5577.82,6.61E-09,0.0308919,2.95E-05,3.77E-12,0.943718,0.0239554,1.50E-08,0.00101876,0.000333836,5.29E-05,0,,,
5577.32,6.61E-09,0.030896,2.95E-05,3.77E-12,0.943713,0.0239555,1.50E-08,0.00101883,0.000333902,5.29E-05,0,,,
5576.82,6.61E-09,0.0309001,2.95E-05,3.77E-12,0.943709,0.0239557,1.50E-08,0.0010189,0.000333968,5.29E-05,0,,,
5576.32,6.61E-09,0.0309042,2.95E-05,3.77E-12,0.943705,0.0239558,1.50E-08,0.00101897,0.000334034,5.29E-05,0,,,
5575.82,6.61E-09,0.0309082,2.95E-05,3.77E-12,0.9437,0.0239559,1.50E-08,0.00101904,0.0003341,5.29E-05,0,,,
5575.32,6.61E-09,0.0309123,2.95E-05,3.77E-12,0.943696,0.023956,1.50E-08,0.00101911,0.000334167,5.29E-05,0,,,
5574.82,6.61E-09,0.0309164,2.95E-05,3.77E-12,0.943692,0.0239561,1.50E-08,0.00101918,0.000334233,5.29E-05,0,,,
5574.32,6.61E-09,0.0309205,2.95E-05,3.78E-12,0.943687,0.0239563,1.50E-08,0.00101925,0.000334299,5.29E-05,0,,,
5573.82,6.61E-09,0.0309246,2.95E-05,3.78E-12,0.943683,0.0239564,1.50E-08,0.00101932,0.000334365,5.29E-05,0,,,
5573.32,6.61E-09,0.0309288,2.95E-05,3.78E-12,0.943678,0.0239565,1.50E-08,0.00101939,0.000334431,5.29E-05,0,,,
5572.82,6.61E-09,0.0309329,2.95E-05,3.78E-12,0.943674,0.0239566,1.50E-08,0.00101946,0.000334497,5.29E-05,0,,,
5572.32,6.61E-09,0.030937,2.96E-05,3.78E-12,0.94367,0.0239568,1.50E-08,0.00101953,0.000334564,5.29E-05,0,,,
5571.82,6.61E-09,0.0309411,2.96E-05,3.78E-12,0.943665,0.0239569,1.50E-08,0.0010196,0.00033463,5.29E-05,0,,,
5571.32,6.61E-09,0.0309452,2.96E-05,3.78E-12,0.943661,0.023957,1.50E-08,0.00101967,0.000334696,5.29E-05,0,,,
5570.82,6.61E-09,0.0309493,2.96E-05,3.78E-12,0.943657,0.0239571,1.50E-08,0.00101974,0.000334762,5.29E-05,0,,,
5570.32,6.61E-09,0.0309534,2.96E-05,3.78E-12,0.943652,0.0239573,1.50E-08,0.00101981,0.000334829,5.29E-05,0,,,
5569.82,6.61E-09,0.0309575,2.96E-05,3.78E-12,0.943648,0.0239574,1.50E-08,0.00101988,0.000334895,5.29E-05,0,,,
5569.32,6.61E-09,0.0309616,2.96E-05,3.78E-12,0.943643,0.0239575,1.50E-08,0.00101995,0.000334961,5.29E-05,0,,,
5568.82,6.61E-09,0.0309657,2.96E-05,3.78E-12,0.943639,0.0239576,1.50E-08,0.00102002,0.000335028,5.29E-05,0,,,
5568.32,6.61E-09,0.0309698,2.96E-05,3.78E-12,0.943635,0.0239578,1.50E-08,0.00102009,0.000335094,5.29E-05,0,,,
5567.82,6.61E-09,0.0309739,2.96E-05,3.78E-12,0.94363,0.0239579,1.50E-08,0.00102016,0.00033516,5.29E-05,0,,,
5567.32,6.61E-09,0.030978,2.96E-05,3.78E-12,0.943626,0.023958,1.51E-08,0.00102023,0.000335227,5.29E-05,0,,,
5566.82,6.61E-09,0.0309821,2.96E-05,3.78E-12,0.943622,0.0239581,1.51E-08,0.0010203,0.000335293,5.29E-05,0,,,
5566.32,6.61E-09,0.0309863,2.96E-05,3.78E-12,0.943617,0.0239582,1.51E-08,0.00102037,0.000335359,5.29E-05,0,,,
5565.82,6.61E-09,0.0309904,2.96E-05,3.78E-12,0.943613,0.0239584,1.51E-08,0.00102044,0.000335426,5.29E-05,0,,,
5565.32,6.61E-09,0.0309945,2.96E-05,3.78E-12,0.943608,0.0239585,1.51E-08,0.00102051,0.000335492,5.29E-05,0,,,
5564.82,6.61E-09,0.0309986,2.96E-05,3.78E-12,0.943604,0.0239586,1.51E-08,0.00102058,0.000335559,5.29E-05,0,,,
5564.32,6.61E-09,0.0310027,2.96E-05,3.78E-12,0.9436,0.0239587,1.51E-08,0.00102065,0.000335625,5.29E-05,0,,,
5563.82,6.61E-09,0.0310068,2.96E-05,3.78E-12,0.943595,0.0239589,1.51E-08,0.00102072,0.000335692,5.29E-05,0,,,
5563.32,6.61E-09,0.031011,2.97E-05,3.78E-12,0.943591,0.023959,1.51E-08,0.00102079,0.000335758,5.29E-05,0,,,
5562.82,6.61E-09,0.0310151,2.97E-05,3.78E-12,0.943587,0.0239591,1.51E-08,0.00102086,0.000335825,5.29E-05,0,,,
5562.32,6.61E-09,0.0310192,2.97E-05,3.78E-12,0.943582,0.0239592,1.51E-08,0.00102093,0.000335891,5.29E-05,0,,,
5561.82,6.61E-09,0.0310233,2.97E-05,3.78E-12,0.943578,0.0239594,1.51E-08,0.001021,0.000335958,5.30E-05,0,,,
5561.32,6.61E-09,0.0310274,2.97E-05,3.78E-12,0.943573,0.0239595,1.51E-08,0.00102108,0.000336024,5.30E-05,0,,,
5560.82,6.61E-09,0.0310316,2.97E-05,3.78E-12,0.943569,0.0239596,1.51E-08,0.00102115,0.000336091,5.30E-05,0,,,
5560.32,6.61E-09,0.0310357,2.97E-05,3.78E-12,0.943565,0.0239597,1.51E-08,0.00102122,0.000336158,5.30E-05,0,,,
5559.82,6.61E-09,0.0310398,2.97E-05,3.78E-12,0.94356,0.0239599,1.51E-08,0.00102129,0.000336224,5.30E-05,0,,,
5559.32,6.61E-09,0.0310439,2.97E-05,3.78E-12,0.943556,0.02396,1.51E-08,0.00102136,0.000336291,5.30E-05,0,,,
5558.82,6.61E-09,0.0310481,2.97E-05,3.78E-12,0.943551,0.0239601,1.51E-08,0.00102143,0.000336358,5.30E-05,0,,,
5558.32,6.61E-09,0.0310522,2.97E-05,3.79E-12,0.943547,0.0239602,1.51E-08,0.0010215,0.000336424,5.30E-05,0,,,
5557.82,6.61E-09,0.0310563,2.97E-05,3.79E-12,0.943543,0.0239603,1.51E-08,0.00102157,0.000336491,5.30E-05,0,,,
5557.32,6.61E-09,0.0310604,2.97E-05,3.79E-12,0.943538,0.0239605,1.51E-08,0.00102164,0.000336558,5.30E-05,0,,,
5556.82,6.61E-09,0.0310646,2.97E-05,3.79E-12,0.943534,0.0239606,1.51E-08,0.00102171,0.000336624,5.30E-05,0,,,
5556.32,6.61E-09,0.0310687,2.97E-05,3.79E-12,0.943529,0.0239607,1.51E-08,0.00102178,0.000336691,5.30E-05,0,,,
5555.82,6.61E-09,0.0310728,2.97E-05,3.79E-12,0.943525,0.0239608,1.51E-08,0.00102185,0.000336758,5.30E-05,0,,,
5555.32,6.61E-09,0.0310769,2.97E-05,3.79E-12,0.943521,0.023961,1.51E-08,0.00102192,0.000336825,5.30E-05,0,,,
5554.82,6.61E-09,0.0310811,2.97E-05,3.79E-12,0.943516,0.0239611,1.51E-08,0.00102199,0.000336892,5.30E-05,0,,,
5554.32,6.61E-09,0.0310852,2.98E-05,3.79E-12,0.943512,0.0239612,1.51E-08,0.00102206,0.000336958,5.30E-05,0,,,
5553.82,6.61E-09,0.0310893,2.98E-05,3.79E-12,0.943507,0.0239613,1.51E-08,0.00102213,0.000337025,5.30E-05,0,,,
5553.32,6.61E-09,0.0310935,2.98E-05,3.79E-12,0.943503,0.0239615,1.51E-08,0.0010222,0.000337092,5.30E-05,0,,,
5552.82,6.61E-09,0.0310976,2.98E-05,3.79E-12,0.943499,0.0239616,1.51E-08,0.00102227,0.000337159,5.30E-05,0,,,
5552.32,6.61E-09,0.0311017,2.98E-05,3.79E-12,0.943494,0.0239617,1.51E-08,0.00102234,0.000337226,5.30E-05,0,,,
5551.82,6.61E-09,0.0311059,2.98E-05,3.79E-12,0.94349,0.0239618,1.51E-08,0.00102241,0.000337293,5.30E-05,0,,,
5551.32,6.61E-09,0.03111,2.98E-05,3.79E-12,0.943485,0.023962,1.51E-08,0.00102248,0.00033736,5.30E-05,0,,,
5550.82,6.61E-09,0.0311142,2.98E-05,3.79E-12,0.943481,0.0239621,1.51E-08,0.00102255,0.000337426,5.30E-05,0,,,
5550.32,6.61E-09,0.0311183,2.98E-05,3.79E-12,0.943477,0.0239622,1.51E-08,0.00102262,0.000337493,5.30E-05,0,,,
5549.82,6.61E-09,0.0311224,2.98E-05,3.79E-12,0.943472,0.0239623,1.51E-08,0.00102269,0.00033756,5.30E-05,0,,,
5549.32,6.61E-09,0.0311266,2.98E-05,3.79E-12,0.943468,0.0239624,1.51E-08,0.00102277,0.000337627,5.30E-05,0,,,
5548.82,6.61E-09,0.0311307,2.98E-05,3.79E-12,0.943463,0.0239626,1.51E-08,0.00102284,0.000337694,5.30E-05,0,,,
5548.32,6.61E-09,0.0311349,2.98E-05,3.79E-12,0.943459,0.0239627,1.51E-08,0.00102291,0.000337761,5.30E-05,0,,,
5547.82,6.61E-09,0.031139,2.98E-05,3.79E-12,0.943455,0.0239628,1.51E-08,0.00102298,0.000337828,5.30E-05,0,,,
5547.32,6.61E-09,0.0311431,2.98E-05,3.79E-12,0.94345,0.0239629,1.51E-08,0.00102305,0.000337895,5.30E-05,0,,,
5546.82,6.61E-09,0.0311473,2.98E-05,3.79E-12,0.943446,0.0239631,1.51E-08,0.00102312,0.000337962,5.30E-05,0,,,
5546.32,6.61E-09,0.0311514,2.98E-05,3.79E-12,0.943441,0.0239632,1.51E-08,0.00102319,0.00033803,5.30E-05,0,,,
